age,income,debt_to_income,credit_history_length,num_credit_accounts,payment_history_score,credit_utilization,num_late_payments,employment_years,credit_score,credit_worthy
71,85904.22711824645,0.31307377641224077,25,5,0.6516970796975438,0.3158379728574351,2,3,812,1
40,54601.41518382804,0.4391422062420445,12,11,0.36377656550137594,0.26233742546473865,1,10,671,1
54,59954.86178182789,0.979166552612631,3,8,0.48947624131741174,0.926294989007443,3,4,556,0
49,63318.485041089225,0.6299095436880852,23,13,0.8095638849334797,0.5360722908279029,3,24,681,1
50,58431.73221228911,0.03019299732205612,8,11,0.2889261202094959,0.023549200476091506,0,32,686,1
18,66778.81000939224,0.7184931516977735,0,9,0.5928298272065259,0.5992492195787342,2,0,619,0
36,37654.93626906154,0.006993233379315622,18,12,0.7251988929433933,0.34698070847793927,1,8,713,1
79,38833.96492107939,1.4138023897673757,17,14,0.6709313932720592,0.8609973481608476,1,5,597,0
19,27996.9153405661,0.6744847497627594,1,14,0.7115991392553696,0.6712150896854566,2,1,555,0
70,58790.02461240453,0.3599856775033604,14,7,0.41190894884803997,0.434088063322011,1,13,669,1
61,65578.73007024228,0.6769493395190006,5,13,0.7888475836679646,0.4947549518620905,2,18,660,1
43,59155.457323037714,0.0,10,10,0.3703874015733369,0.07135300428992995,3,13,701,1
49,83489.84866695074,1.0431951283824556,27,6,0.2533577503890135,0.8111674555792904,3,31,694,1
23,49888.07962341907,1.0839624354693715,5,3,0.6185573595413228,1.0,0,5,598,0
49,63374.833111850254,1.1019052464360972,28,9,0.8594879734156261,0.7827491091229726,1,31,671,1
72,28165.982477213714,0.3295959239196833,20,10,0.5997703828217874,0.5380675675952695,0,28,675,1
21,42258.00595051198,0.3649400901827518,3,1,0.5756005845805041,0.4706183971275083,1,3,616,0
72,63910.75515131555,0.012660188757069812,23,9,0.734371362449519,0.12912557975823769,3,7,730,1
28,66982.04221486289,0.836741926818677,10,3,0.41923457721009827,0.7019240408565047,1,0,644,0
73,44120.661046716355,0.6726701243194728,16,9,0.7244639218985869,0.7389925126374493,3,35,669,1
76,48568.014962838664,0.5335562762130722,23,13,0.5923705580361699,0.4507820431046683,2,6,727,1
34,19642.525066383812,1.052162726145276,16,10,0.7767731707762074,0.9122706201243658,2,4,598,0
55,42859.41598386781,0.2329456944826056,27,1,0.6760920071307186,0.3283642437418771,0,23,728,1
41,67807.66327039571,0.03137105749401073,17,8,0.7362986503730007,0.049524045662453026,4,23,753,1
22,61504.10032213133,0.10087207379991629,3,6,0.5924696490628045,0.07464244636843584,1,4,653,1
69,60013.314427624195,0.46497975907480193,28,14,0.8521524324246977,0.19166999365443121,2,36,766,1
51,50995.4737436192,0.09513629310445557,14,9,0.4655430112648306,0.1253677183613087,1,19,659,1
23,50141.26317256353,0.7958158027518119,1,4,0.6746780865282674,0.4445729052856934,3,2,612,0
39,36793.57721053106,0.36995795128239145,1,12,0.9441719127128695,0.5049669681585399,3,21,604,0
28,63976.5684040507,0.21173828376055248,9,5,0.8014644874606588,0.45080158492575517,1,10,718,1
65,58419.4588877878,0.8495588864329002,2,6,0.6555788025451899,0.6484617694772153,0,14,621,0
33,59840.37695985599,0.27553232863238997,15,12,0.49308871118105874,0.3015569968153571,0,7,708,1
50,39479.303146648395,0.7925597990609519,7,9,0.6052886219331657,0.5853079217295587,0,12,605,0
26,15000.0,0.3723021195324089,8,6,0.7341284247551607,0.33357978813919564,0,2,626,0
77,71943.05423507391,0.4241632293533286,6,9,0.4401479480815108,0.5268120872297479,2,0,662,1
76,40423.25087983192,1.2672249637199422,11,2,0.733129393224917,0.9025577773924035,1,8,590,0
23,32744.48471913759,0.006495492945396468,5,14,0.5053461803725067,0.3133102571738748,3,5,614,0
33,63869.57823827987,0.7478145521310694,15,4,0.5839512153261378,0.5389732289081367,1,15,698,1
46,42159.74720161741,1.0156827977986382,25,3,0.7090138462809195,0.8665985843924199,0,16,660,1
20,71198.72768093244,0.7700275873515497,2,4,0.28445291075540047,0.5675733791132526,1,2,587,0
37,62340.11899153395,0.3396745166356594,19,1,0.48214160404438505,0.2326087758777042,2,8,684,1
77,63671.386464009556,0.5186874135724358,14,2,0.7992409245289607,0.6038524905417694,1,12,695,1
76,22680.885775989314,0.7154151381074397,13,4,0.7292363625071717,0.595937555242894,4,4,564,0
53,74238.87970772802,1.1872092863754573,15,10,0.9052500619725076,1.0,2,12,679,1
36,55225.01062467712,0.012595616721886686,18,4,0.8002161918401788,0.0737489851772318,1,0,779,1
43,42614.457215075934,0.17841424982952794,25,5,0.41187472545960013,0.24155615461304827,1,24,703,1
20,52867.76934684502,0.24399479007970595,2,9,0.8564069920589512,0.5728664561890446,2,2,689,1
36,15000.0,0.20388470664358938,2,1,0.8282877683945057,0.23707431374838506,0,18,585,0
37,58173.056229613416,0.3550952734747147,17,8,0.5587552384989559,0.3497248699087683,1,9,671,1
49,29412.56983635857,0.24916069878606362,28,3,0.6362516034570168,0.4199938995371829,2,27,665,1
24,22946.59428312931,0.28067638426303543,6,9,0.7446649254698795,0.17415008599332296,0,5,582,0
69,19552.816275642177,0.17750712145268788,21,11,0.6414251146087938,0.3166589575122184,0,26,681,1
58,72253.7674997985,1.3035393053007716,5,8,0.7197828108855211,0.8086334720752397,1,11,600,0
50,37414.73212614423,0.22706184814102537,16,8,0.5960803801313066,0.19207519236313647,2,2,623,0
57,80674.55419832998,0.20201647986838095,22,9,0.8834835959098802,0.2197220195510585,2,32,778,1
56,39283.97073895404,0.25619523281022616,27,4,0.9399630143010861,0.47906413763794087,1,9,746,1
35,15852.840848141066,1.24003062180285,13,12,0.7589966438113236,0.8378695084640575,3,17,567,0
57,27669.511201026817,0.7540228021050136,13,5,0.9605297905665892,0.6469301008794583,0,14,649,0
18,74716.23240013878,1.0035588154494843,0,12,0.6791726075954708,0.8396352249993609,1,0,628,0
28,46882.03644126665,0.014131875763600199,10,7,0.8905956658368939,0.19185121563524896,2,10,678,1
45,39034.25407018798,1.1144946036122267,26,2,0.5067666911094872,0.8242121612055741,4,13,601,0
74,53200.36451705576,0.44660841294766407,27,7,0.9182227967118095,0.37860101218539516,3,13,767,1
42,60035.6547233509,0.3680112316400665,2,12,0.8545830253140434,0.44524168944836484,0,2,705,1
67,72347.97631804922,0.6946194280864396,12,3,0.9549739051853002,0.6640961650501163,1,2,683,1
40,78969.98459785852,0.8479499095533244,22,6,0.7646207400661758,0.7998987543105404,1,21,733,1
48,42804.627084218286,0.9984145768393411,23,13,0.22980561811428463,0.7055402900318646,0,18,610,0
47,23479.046278359234,0.9959103541140458,1,6,0.8569976827691461,0.925633407119319,3,29,523,0
59,41730.69677753448,1.1939436714436045,8,6,0.7071544815134058,1.0,1,11,592,0
52,55205.610131657726,0.18554650389570598,12,10,0.9257485712763075,0.29374172515946806,3,4,707,1
24,30724.821475787783,0.5328360351385573,6,2,0.8708789104909418,0.36379874616376734,0,6,631,0
77,30856.981702099143,0.021460698119486404,15,9,0.5222203514467773,0.07659116835815401,0,32,668,1
33,56875.75763099771,0.9949276098000011,15,8,0.4173989741390086,0.943349539450499,0,12,607,0
43,49026.95296859098,0.3234615881574893,25,7,0.7838450124564506,0.4265695204758815,1,25,757,1
65,50655.93990823173,1.0371239841937134,2,11,0.7226302770028876,0.7276517141904961,0,31,601,0
74,34830.09330599861,0.35309930966456027,12,14,0.840579433299762,0.36853141910837117,0,10,657,1
69,45391.98571588466,0.47163583593478875,3,12,0.704601890356537,0.32783847671880767,4,37,604,0
77,31515.337114633912,0.0,17,12,0.470636603308853,0.1277758800953515,2,23,656,1
66,67803.96822249574,0.6374244153084925,1,9,0.6831145884280189,0.3963524863410948,5,34,594,0
19,70704.98669447505,0.9574668461618526,1,4,0.9672543377187559,1.0,1,1,623,0
18,15000.0,0.08583599325143033,0,2,0.6442430176933612,0.045628056763641095,2,0,565,0
65,31409.782796151798,0.4937046979258321,20,4,0.9258034475082746,0.5744552932789803,2,39,660,1
79,20069.414898198418,0.15572239150008294,14,14,0.4636629217660064,0.14503600786159154,1,34,633,0
29,36999.52131186204,0.4629002111387937,11,12,0.7221920775436547,0.5549545319916929,0,3,645,0
22,48331.24060419278,0.143339476425218,4,10,0.2896830688214222,0.2990387938531309,0,4,662,1
54,21007.095606029397,0.11686446943277273,9,11,0.6921628873383545,0.2236480619984555,2,12,641,0
49,31562.803737493738,0.8751077240814109,0,14,0.6805650646801434,1.0,1,31,559,0
76,29920.85255837003,0.49945710273457344,5,3,0.9271903505659599,0.3911015643527449,1,18,627,0
72,54145.34658797888,0.46559187063337054,2,2,0.3476979154290063,0.40929536353773305,1,11,594,0
26,51386.88674072501,0.5399911499882724,8,2,0.6180274416647896,0.7583445663585149,0,8,612,0
58,35565.24893325493,0.3554652309557651,6,14,0.8921953950929281,0.14330078558442735,0,5,641,0
52,53536.41744278796,0.4199637189082969,12,8,0.9493063213960926,0.3840569667583228,1,11,681,1
36,39066.39830825469,0.520625788945982,12,13,0.2942878027499103,0.706135255443762,3,18,553,0
65,44566.89779347894,0.17650974500447103,16,5,0.5150922034130841,0.49541676774611654,3,24,653,1
33,83469.04180597074,0.7165104928282923,0,12,0.5713620521836886,0.7877655196609399,1,2,602,0
20,76809.22103580696,0.619718277505581,2,14,0.6736647359257556,0.496353006536987,0,2,671,1
37,24008.375261448047,0.9207652030927818,19,6,0.42756026130144004,0.8583419179675631,0,19,599,0
41,66594.64835758349,1.1285306642701014,23,8,0.7629161019318186,1.0,2,23,717,1
71,66227.93108983184,0.08850266829853026,2,7,0.7880978274415328,0.30726591068320774,0,22,698,1
73,27034.734224947635,0.4194169391836354,13,7,0.9926194769407113,0.5373967395149493,1,2,644,0
50,66375.55287509722,0.4671721834459452,23,12,0.46149599291371934,0.29463523157370874,1,23,690,1
41,80758.63836825106,0.16859967911948978,0,13,0.6714217637372457,0.15951960586792358,3,23,701,1
69,27549.103875111723,0.906096359606714,15,7,0.8892998370097941,0.8728397726277828,0,5,621,0
28,31649.943579714727,1.0110651869616991,9,12,0.8592120288902512,0.9244624402220398,0,10,598,0
66,70353.22933687005,0.5591757481624109,12,11,0.5160889149328431,0.5466689871766689,2,10,657,1
25,55429.90621651296,0.7005218696920216,3,11,0.8519768334285517,0.7398962638351745,1,7,634,0
53,61029.525504790465,0.06146320767634711,8,7,0.39709500981156176,0.33144265377694304,0,26,700,1
55,56811.78432800993,0.7751130045897607,13,8,0.39183471631290023,0.7374990974250142,3,20,615,0
57,57813.918418562884,1.072934127072139,3,1,0.7730604873093625,0.9376821726357201,1,12,608,0
37,23470.55743377834,0.8084231322274228,9,13,0.8663471310226982,0.7515107998088357,2,19,597,0
79,70946.35413242897,0.263180039025923,7,3,0.7628680851974025,0.4688241659629065,1,34,697,1
52,73391.79984855547,0.7448461675936108,22,1,0.8987074129240138,0.7692342363424423,2,21,748,1
65,45412.18511863945,0.5211599977674304,2,8,0.7843094339001883,0.3109727347485905,0,27,629,0
79,49130.461003722754,0.6473901532776069,22,2,0.4914222050937829,0.4973696364468333,2,20,657,1
42,19377.849948885556,0.5816581767915865,6,7,0.21569939968856483,0.44982452151373686,1,17,564,0
52,60285.095120356695,0.3879187234026045,9,6,0.6580431502970536,0.3272490860946282,2,30,656,1
42,61441.14883428288,1.0035962394293128,2,11,0.6573428459168399,0.6388680340581644,1,24,595,0
46,48756.17966001378,1.1647005981560403,1,1,0.7571625722950595,1.0,1,20,601,0
35,72487.06719741006,0.0,14,12,0.6934464867338253,0.20351980159385274,1,13,734,1
63,43318.45538040119,1.0558005136176298,8,6,0.6370599529429652,0.8778597816421352,2,24,583,0
35,61292.118517872004,0.5448519915530184,14,9,0.7891199650587233,0.6676807179809129,1,17,685,1
19,29606.713226157688,0.8542020850945625,1,3,0.8241272632551065,0.735125625591598,1,1,567,0
71,49528.956982515236,1.065426469714132,29,12,0.6002303772325582,0.7613627466624997,1,22,680,1
52,46512.91484194328,0.4742822588035792,6,7,0.7618571492969192,0.6577177259119344,1,30,633,0
33,54506.158440818836,0.8774817328933195,15,4,0.36321100968265785,0.8029768054974495,1,15,640,0
78,42609.46142333283,0.2211092056854958,17,1,0.4993333775335338,0.35885841750133807,1,29,654,1
58,47370.54808656665,0.27746731816184395,14,7,0.8180432276738833,0.22087897711292637,3,25,723,1
53,66520.94342883013,0.7963489006071617,17,1,0.7582049310064136,0.7022973250413089,1,19,681,1
50,41264.71525523565,1.0192348228272756,23,11,0.9112203517844863,0.9757959381225838,2,32,686,1
21,17868.457985226414,0.9579113754340014,3,4,0.698471925121503,0.7966711930575832,3,3,504,0
50,84991.67808410841,0.7090897550560027,11,13,0.9313419861952127,0.8339174036086706,0,26,711,1
31,77629.08157380973,0.7184283742019464,13,9,0.9624365559775452,0.4624757302340445,1,13,722,1
38,24154.746097887626,0.2723509011116323,20,5,0.9075398333975327,0.43857286658722483,0,20,683,1
65,63794.15610490389,1.3532728088947863,29,7,0.9207146337530502,1.0,0,37,738,1
37,39940.50458897314,0.39214193791936386,19,13,0.7791068870911543,0.552252542264408,0,19,709,1
73,55269.74430662119,0.7343898211647227,7,7,0.9202008206215777,0.6947490189384711,5,28,611,0
25,55884.482580269876,0.6887019002737231,7,12,0.8343648791007475,0.4900602062846432,1,7,622,0
24,45311.84399367356,0.7752369743526909,1,3,0.6830385629736466,0.7284712678166585,0,2,612,0
20,34324.68668827207,0.4284148582776974,1,13,0.7519736306106825,0.3431157329773171,0,2,621,0
34,36189.17895367481,1.2517180889229311,4,11,0.7789645047828339,0.9560231161057824,4,14,535,0
50,31676.16169037515,0.6240335284834063,0,8,0.8347263458959542,0.7191197219613422,1,15,579,0
65,33363.555835391104,1.1885438698679422,21,1,0.40919071454685757,0.9558180269404337,2,16,577,0
29,48656.434199012896,0.005631692421802734,3,4,0.716096297754026,0.06278076931828937,3,11,667,1
76,35684.80021778496,0.6588459838074068,5,10,0.5219829928307111,0.6271565797215305,3,10,563,0
68,63641.0413142524,0.9949237754443557,22,4,0.9236954769133449,0.8788194023038959,2,4,731,1
39,79744.92310671855,0.992450784635418,12,2,0.9038665755410714,0.8110312371895461,1,4,743,1
72,38398.935172599144,0.9752261801030404,18,6,0.651699967699826,0.9766277689673182,2,13,634,0
39,54788.09001070754,0.043312111049026394,10,1,0.6052187129989572,0.10457651546193494,0,21,743,1
63,59993.702206058675,0.1897414233938236,12,3,0.6589308180822687,0.05682246632824552,0,7,727,1
47,59440.04541838549,0.7036046114852517,7,9,0.44907309351067237,0.47339397603786193,1,4,617,0
55,51519.10535832175,0.0,6,12,0.8903589329455327,0.18455999033259984,1,6,730,1
55,64853.648367194444,1.3290370378985759,12,10,0.5943148810527329,0.9026733911596057,3,15,604,0
62,59644.97905361315,0.35948192917199845,0,6,0.5434192433998738,0.3491241828425995,2,13,668,1
68,25246.751553454043,0.4623404284129887,5,2,0.8420961047949839,0.6093759508793226,1,36,603,0
71,67383.12128778547,0.0941326340630931,6,12,0.9072237044534361,0.27167437206135825,0,3,742,1
25,67745.81674533484,0.6742243132150604,7,12,0.5925991220187834,0.48792615148218516,4,7,629,0
44,34734.27791642837,0.3482541755511963,26,9,0.2340915396765855,0.544292399773982,1,16,636,0
44,50758.75670895204,0.12420144805985653,26,13,0.8364708947453405,0.23932086613457568,2,26,737,1
51,63666.57985622139,0.6451247226158343,14,2,0.9302666004815502,0.2851059240354408,1,5,668,1
38,45813.723608412765,0.6062458310354435,19,12,0.5922787200347959,0.34646790951412393,3,15,658,1
47,71459.56095532024,1.2041046238955488,29,7,0.693868274281285,1.0,1,28,725,1
50,97277.44989238722,0.22132599275052625,1,1,0.7927959431479947,0.2897353022813883,0,32,686,1
45,34280.279347300355,0.6865743925994199,25,5,0.7143455271181176,0.5014460767835834,0,27,631,0
64,22379.1079369245,1.0872568796765543,24,7,0.5271740018430336,0.8426640290777379,0,36,605,0
50,56076.371912097515,0.9026685702946593,22,3,0.5119420813992025,0.7131156368714427,2,9,663,1
22,64431.25010252287,0.9958639195409652,4,4,0.6278689894742939,1.0,2,4,580,0
77,45382.67252310462,1.2054139322835429,16,5,0.5098635297588622,1.0,0,28,616,0
78,79065.21326642069,0.5536973620140935,23,3,0.3029856255732119,0.5695248416393777,2,13,688,1
65,23227.884005535023,0.8974561661284962,14,6,0.9789335520083909,0.8674178639076527,0,3,610,0
36,63858.37246063222,0.14450875048345616,2,3,0.8145159534009816,0.2785053579350481,2,18,688,1
21,37882.78358482213,0.428298033004982,3,8,0.7002296778102893,0.5882585695235136,0,3,626,0
52,84387.55812414593,0.9908711512217165,11,7,0.49686665723825607,0.7643711210557874,3,17,636,0
66,89850.30706336236,0.5350553802436454,4,1,0.6345226317834455,0.6011762226975592,4,32,620,0
34,34666.86824433304,1.0087821474709902,16,2,0.8261192620145382,0.6333103608558267,3,16,614,0
61,39008.8572818284,0.8105530463534245,5,4,0.8489705807148576,0.7477760607461252,0,15,602,0
45,67191.75773959604,0.25715559751067707,9,5,0.9189705572396095,0.22288617614001388,1,14,710,1
47,42257.38700420971,0.9494794924800053,21,14,0.4908412985560171,0.8005758995465592,1,4,620,0
46,49091.775641355234,0.4417644791229288,17,14,0.6828327661057709,0.40871143079051264,3,5,665,1
63,50507.768410848206,0.25522842066417717,26,11,0.5229000017317251,0.29288913289426616,2,37,707,1
70,15000.0,0.9139500376342374,9,14,0.4172721601579004,0.9798598900938398,1,2,554,0
23,49723.24507811526,0.48259314499864053,5,10,0.7426573424728815,0.464348029032769,0,5,636,0
52,36205.444518716526,0.9433771334706808,23,11,0.4788019058497096,0.8797543360373574,3,34,618,0
77,40137.54355200456,0.6152752857046078,5,4,0.8077224593291511,0.6572972744398041,0,32,612,0
58,78872.64006937628,0.23795301154563142,19,4,0.4914661104075017,0.47363110586622864,2,35,707,1
54,24869.862114414875,1.1052478372752164,14,14,0.9483319192618087,0.7513636966107973,2,32,601,0
41,66264.10373495954,0.7280222515163774,3,9,0.33118736074405875,0.7676015704347205,3,23,599,0
46,44420.74139336383,0.49653192555625364,24,4,0.7366114006439011,0.3443324086913166,0,20,713,1
66,44404.796630083314,0.10831117554235237,15,4,0.9472767252348989,0.2987361163911513,1,26,715,1
63,65807.43792103423,1.1556236790955,21,4,0.731915164608866,0.9385460314068452,2,26,664,1
70,56801.02589137781,0.13636303691911947,23,2,0.3632600965519215,0.16210690836395794,3,7,695,1
48,61412.25994439062,1.1396219076121044,7,13,0.8960292189375424,0.7971736592169487,1,30,637,0
52,69363.69321065722,0.45882612973807924,6,8,0.23184593526875655,0.43157646195543065,1,31,616,0
77,43373.832336333544,0.6296089976701073,18,13,0.30150276665608267,0.7988763790072071,0,25,593,0
50,37755.265309844995,1.147156923062562,25,14,0.9746101737220964,1.0,1,1,667,1
69,28296.98946884404,0.2087912420997195,16,4,0.50745416659297,0.40984793201638337,2,11,641,0
78,33491.789400420894,0.6254756145525222,20,5,0.8893554025496572,0.5685763615241749,3,21,680,1
38,108981.8885061745,0.8371338253898852,12,8,0.9145876955716443,0.7582548519016231,0,16,728,1
49,74893.59161473573,0.9634044353376898,14,14,0.9326753431138658,0.6419882652819671,0,6,687,1
